Unix_Timestamp,time,mag,mag_err
1655145679.596126,2744.278699029156,6.922318043577608,0.0001436397775049
1655146279.5951247,2744.2856434621654,6.94899776840912,0.0001454268773914
1655146879.5941234,2744.2925878951737,6.982202101690904,0.0001476830551659
1655147479.5932026,2744.299532328648,7.017194114066857,0.0001500999744298
1655148079.5922413,2744.3064767621227,7.057587008544306,0.0001529305056376
1655148679.5913205,2744.3134211960623,7.10335949303604,0.0001562106900755
1655149279.5904398,2744.320365630002,7.15195792534503,0.0001597685865083
1655149879.589559,2744.3273100644083,7.206669040393706,0.0001638783054279
1655150479.5886784,2744.3342544988136,7.266583314424105,0.0001684923915415
1655151079.5878382,2744.341198933452,7.327116907528989,0.0001732986771651
1655151679.5870378,2744.348143368323,7.390825828268749,0.0001784990512808
1655152279.5861974,2744.3550878034275,7.461089607527203,0.000184424858323
1655152879.5854375,2744.362032238764,7.538692462917819,0.0001912025853237
1655153479.5846372,2744.368976674101,7.62411381552678,0.0001989599810741
1655154079.5838773,2744.375921109903,7.715503959430039,0.000207608104361
1655154679.5831575,2744.3828655459383,7.814564467774677,0.0002174177168789
1655155279.582438,2744.389809981974,7.912750099039426,0.0002276307684356
1655155879.5817585,2744.396754418475,8.00042482755642,0.0002371433652028
1655156479.581079,2744.403698854975,8.076534087907298,0.0002457364850607
1655157079.5803995,2744.4106432917088,8.145869886279575,0.0002538925001443
1655157679.57976,2744.417587728676,8.196789057675181,0.0002599843411861
1655158279.5791209,2744.4245321658755,8.222264399443752,0.0002631196520917
1655158879.5785217,2744.431476603308,8.227164953815512,0.0002637317916797
1655159479.5779228,2744.438421040973,8.226056367300659,0.0002636104324568
1655160079.577364,2744.4453654786385,8.22302785925226,0.0002632208385489
1655160679.576805,2744.452309916769,8.220341866973397,0.0002629100821824
1655161279.5762465,2744.4592543549,8.217493128966664,0.0002625578252036
1655161879.575768,2744.466198793497,8.213768775061352,0.0002621024501976
1655162479.5752497,2744.473143232093,8.208514844938128,0.0002614735458224
1655163079.5747712,2744.4800876709232,8.20191208841847,0.0002606842642389
1655163679.574293,2744.4870321097524,8.190046342600523,0.0002592445232927
1655164279.573855,2744.493976549047,8.165224720722716,0.0002562411186762
1655164879.5733764,2744.500920988342,8.127367533883763,0.0002517340563519
1655165479.5729785,2744.5078654281037,8.075203842708548,0.0002456901139211
1655166079.5725808,2744.514809867864,8.001988331719712,0.0002374167525101
1655166679.572183,2744.521754307855,7.916220250727562,0.0002280688440697
1655167279.5718253,2744.528698748082,7.823058988012535,0.0002183495329396
1655167879.5714676,2744.5356431883083,7.729805465237947,0.0002090571503421
1655168479.5711503,2744.542587629,7.637424874632499,0.0002002616638875
1655169079.5708327,2744.5495320696928,7.546697408092653,0.0001919959104025
1655169679.5705154,2744.5564765106174,7.461485689331459,0.0001845209355473
1655170279.5702384,2744.563420951775,7.382450749009871,0.0001778710945988
1655170879.569961,2744.570365392933,7.309922807308888,0.0001719699129503
1655171479.569724,2744.577309834556,7.24315384163609,0.0001667189021568
1655172079.569447,2744.5842542761798,7.182948727819952,0.0001621322740227
1655172679.5692503,2744.5911987180352,7.128252040075292,0.0001580620951185
1655173279.5690536,2744.598143160125,7.079711443353785,0.0001545460651344
1655173879.5688167,2744.6050876022136,7.036845594869865,0.0001515041330395
1655174479.5686603,2744.612032044535,6.99900765791106,0.0001488719673889
1655175079.5685039,2744.6189764870905,6.964988348097679,0.0001465431388311
1655175679.5683475,2744.625920929878,6.935898319712612,0.0001445795018791
1655176279.568231,2744.632865372898,6.9099742304976015,0.0001428545177762
1655176879.5681148,2744.639809815917,6.886876065193084,0.0001413310619199
1655177479.5679986,2744.646754259171,6.867668798493304,0.000140085077346
1655178079.5679226,2744.653698702656,6.850428679722841,0.000138965757943
1655178679.5678468,2744.6606431461423,6.835910758780898,0.0001380368661371
1655179279.5677707,2744.667587589862,6.826622136061305,0.0001374459544881
1655179879.567735,2744.6745320338123,6.823582275035429,0.0001372524055581
1655180479.5676992,2744.6814764779974,6.820312770835356,0.0001370449111505
1655181079.5676634,2744.6884209221816,6.817360982834192,0.0001368596116407
1655181679.567668,2744.6953653665987,6.814393609969196,0.0001366735554132
1655182279.5676723,2744.702309811249,6.8113750207781685,0.0001364778936729
1655182879.567717,2744.7092542558994,6.808298598985921,0.0001362857148188
1655183479.5677617,2744.716198700782,6.8033948518789575,0.0001359748955383
1655184079.5678065,2744.7231431458977,6.797755470299746,0.00013562358374
1655184679.5678914,2744.730087591247,6.793240124325767,0.0001353419151284
1655185279.5679762,2744.737032036596,6.7880809301009695,0.000135015008252
1655185879.5680614,2744.743976482176,6.7837142379346425,0.0001347446553024
1655186479.5681462,2744.7509209277578,6.779743147974537,0.0001344963611679
1655187079.5682714,2744.757865373572,6.777050055188981,0.0001343301648713
1655187679.5683966,2744.7648098196187,6.776151264866611,0.0001342781529549
1655188279.568562,2744.771754265665,6.776195204312401,0.0001342822259312
1655188879.5687273,2744.778698712178,6.775176850776299,0.0001342129923123
1655189479.5688927,2744.7856431584587,6.772260207385182,0.0001340335787741
1655190079.5690985,2744.792587605204,6.770929342666355,0.0001339522062821
1655190679.569304,2744.7995320519494,6.770325365817095,0.0001339127439519
1655191279.5694695,2744.806476498695,6.769785336875719,0.0001338795767997
1655191879.5697153,2744.8134209459067,6.770263002205672,0.0001339150664737
1655192479.569961,2744.820365392885,6.768064580577116,0.0001337741209255
1655193079.570207,2744.827309840329,6.767380556423351,0.0001337345185826
1655193679.570453,2744.8342542877726,6.765661472876436,0.0001336304877599
