Label;slice;Saturated;J.D.-2400000;JD_UTC;BJD_TDB;JD_SOBS;HJD_UTC;AIRMASS;ALT_OBJ;CCD-TEMP;EXPTIME;RAOBJ2K;DECOBJ2K;FWHM_Mean;Source_Radius;Sky_Rad(min);Sky_Rad(max);rel_flux_T1;rel_flux_C2;rel_flux_C3;rel_flux_C4;rel_flux_C5;rel_flux_C6;rel_flux_C7;rel_flux_C8;rel_flux_C9;rel_flux_err_T1;rel_flux_err_C2;rel_flux_err_C3;rel_flux_err_C4;rel_flux_err_C5;rel_flux_err_C6;rel_flux_err_C7;rel_flux_err_C8;rel_flux_err_C9;rel_flux_SNR_T1;rel_flux_SNR_C2;rel_flux_SNR_C3;rel_flux_SNR_C4;rel_flux_SNR_C5;rel_flux_SNR_C6;rel_flux_SNR_C7;rel_flux_SNR_C8;rel_flux_SNR_C9;tot_C_cnts;tot_C_err;X(IJ)_T1;Y(IJ)_T1;X(FITS)_T1;Y(FITS)_T1;Source-Sky_T1;N_Src_Pixels_T1;Source_Error_T1;Source_SNR_T1;Peak_T1;Mean_T1;Sky/Pixel_T1;N_Sky_Pixels_T1;FWHM_T1;Width_T1;X-Width_T1;Y-Width_T1;Angle_T1;Roundness_T1;X(IJ)_C2;Y(IJ)_C2;X(FITS)_C2;Y(FITS)_C2;Source-Sky_C2;Source_Error_C2;Source_SNR_C2;Peak_C2;Mean_C2;Sky/Pixel_C2;FWHM_C2;Width_C2;X-Width_C2;Y-Width_C2;Angle_C2;Roundness_C2;X(IJ)_C3;Y(IJ)_C3;X(FITS)_C3;Y(FITS)_C3;Source-Sky_C3;Source_Error_C3;Source_SNR_C3;Peak_C3;Mean_C3;Sky/Pixel_C3;FWHM_C3;Width_C3;X-Width_C3;Y-Width_C3;Angle_C3;Roundness_C3;X(IJ)_C4;Y(IJ)_C4;X(FITS)_C4;Y(FITS)_C4;Source-Sky_C4;Source_Error_C4;Source_SNR_C4;Peak_C4;Mean_C4;Sky/Pixel_C4;FWHM_C4;Width_C4;X-Width_C4;Y-Width_C4;Angle_C4;Roundness_C4;X(IJ)_C5;Y(IJ)_C5;X(FITS)_C5;Y(FITS)_C5;Source-Sky_C5;Source_Error_C5;Source_SNR_C5;Peak_C5;Mean_C5;Sky/Pixel_C5;FWHM_C5;Width_C5;X-Width_C5;Y-Width_C5;Angle_C5;Roundness_C5;X(IJ)_C6;Y(IJ)_C6;X(FITS)_C6;Y(FITS)_C6;Source-Sky_C6;Source_Error_C6;Source_SNR_C6;Peak_C6;Mean_C6;Sky/Pixel_C6;FWHM_C6;Width_C6;X-Width_C6;Y-Width_C6;Angle_C6;Roundness_C6;X(IJ)_C7;Y(IJ)_C7;X(FITS)_C7;Y(FITS)_C7;Source-Sky_C7;Source_Error_C7;Source_SNR_C7;Peak_C7;Mean_C7;Sky/Pixel_C7;FWHM_C7;Width_C7;X-Width_C7;Y-Width_C7;Angle_C7;Roundness_C7;X(IJ)_C8;Y(IJ)_C8;X(FITS)_C8;Y(FITS)_C8;Source-Sky_C8;Source_Error_C8;Source_SNR_C8;Peak_C8;Mean_C8;Sky/Pixel_C8;FWHM_C8;Width_C8;X-Width_C8;Y-Width_C8;Angle_C8;Roundness_C8;X(IJ)_C9;Y(IJ)_C9;X(FITS)_C9;Y(FITS)_C9;Source-Sky_C9;Source_Error_C9;Source_SNR_C9;Peak_C9;Mean_C9;Sky/Pixel_C9;FWHM_C9;Width_C9;X-Width_C9;Y-Width_C9;Angle_C9;Roundness_C9;N_Src_Pixels_C2;N_Sky_Pixels_C2;N_Src_Pixels_C3;N_Sky_Pixels_C3;N_Src_Pixels_C4;N_Sky_Pixels_C4;N_Src_Pixels_C5;N_Sky_Pixels_C5;N_Src_Pixels_C6;N_Sky_Pixels_C6;N_Src_Pixels_C7;N_Sky_Pixels_C7;N_Src_Pixels_C8;N_Sky_Pixels_C8;N_Src_Pixels_C9;N_Sky_Pixels_C9
r_u_cephei_00001_modified.fit;1;0;60669.272222222295;2460669.2722222223;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6.751255902951559;19;33;49;0.5848962071844171;0.6859131010818825;0.1246179210172206;0.1702001444159038;0.0974798691609703;0.0656565932572537;0.0329803100198423;0.0800835936473757;0.0874173823879661;0.0049595919373799;0.0080075695267488;0.0025267077047914;0.0028590045206055;0.0023299165894521;0.0021089053499022;0.001899008407954;0.0022115473467668;0.0022622512146137;117.93232478989309;85.6580887359928;49.320275859732206;59.53126103482245;41.83835146814909;31.13302038913146;17.36712164185459;36.21156642404947;38.64176614129642;67055.41060256363;412.5860685878074;2255.2463959653637;1408.03153182326;2255.7463959653637;752.4684681767401;39220.45533263322;1134.1149479459154;228.8356819936541;171.39134505134058;255;34.5824339972491;8.92781423523473;3962;12.390677599215223;13.62026624403804;14.095872216037764;13.144660272038317;32.21851248671058;0.9738689099535878;1845.271562580334;1252.1489876206545;1845.771562580334;908.3510123793455;27281.468185523925;200.79460016048694;135.8675390858069;255;24.055293720390114;8.8725;10.726544230355774;10.92081700618504;10.961248462436085;10.880385549933992;351.5062817509299;0.9999400587553947;1976.6088109138568;1433.7373385704934;1977.1088109138568;726.7626614295066;7430.350971723146;142.72255211713338;52.06150577818288;235;6.551673606966239;8.569783768604324;5.804334379897217;7.990084716929345;7.943792311044813;8.036377122813876;53.801348199209144;0.9985319473310604;2838.1053111018864;1290.769697249912;2838.6053111018864;869.730302750088;9752.896222825786;150.20680364036502;64.92979003918364;248;8.599565890997225;8.528426256522934;6.460459038705054;7.723071366935945;8.184428631738552;7.261714102133338;10.801672195124183;0.9836045449614772;2698.357756743966;1393.5313444739136;2698.857756743966;766.9686555260864;5955.96587759762;137.21059535355027;43.40747784273434;210;5.251642162361885;8.554510237963475;5.083780964276195;8.054659340557299;8.325216382778214;7.784102298336385;351.354818385647;0.99506065683345;2550.8689891787303;1611.936718770501;2551.3689891787303;548.5632812294989;4131.377638432014;130.1873997032277;31.734082160407308;164;3.6428209026912812;8.529994496422674;4.999208443032862;7.991811252185277;8.302043401521217;7.681579102849337;28.795797176467403;0.9790788451231149;2276.712171940814;1597.497280334728;2277.212171940814;563.002719665272;2140.900662605938;122.58658545906387;17.464395917291153;89;1.887728105941547;8.559378468368479;4.875053521840913;8.691709354739178;8.303910708159178;9.07950800131918;283.0463571436614;0.9901666529650651;2417.1202405247814;1168.5207708085934;2417.6202405247814;991.9792291914066;4971.872812565689;133.69510234649613;37.18814470615491;185;4.383923183069439;8.726104830421377;5.1556571089824486;6.852246757775645;7.471316707150527;6.233176808400763;7.707454782728615;0.9654351407372885;2338.5166524338174;980.7291045681993;2339.0166524338174;1179.7708954318007;5390.578231289499;135.2761026631607;39.84871034252155;194;4.753114524284154;8.777722027094832;5.265587840258354;7.040955449266339;7.326787377116666;6.755123521416012;329.4685141468794;0.9719346799868737;1134.1149479459148;4000;1134.1149479459157;3561;1134.1149479459152;3641;1134.1149479459148;3614;1134.114947945915;3634;1134.114947945915;3604;1134.1149479459154;3892;1134.1149479459157;3986
r_u_cephei_00002_modified.fit;2;0;60669.2736111111;2460669.273611111;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6.862472766845091;19;33;49;0.6232543981880777;0.7577438981692761;0.1165919276218923;0.1707602730968427;0.0896232344175097;0.0635437650906902;0.0303965977542548;0.0774767970372731;0.0813555618827432;0.0050311109105345;0.0086205460115907;0.002380162975806;0.0027696570054347;0.0021931835145827;0.0020210859008281;0.0018079320198012;0.0021153463433339;0.0021397860738905;123.88007524999313;87.89975683100057;48.98485053629979;61.65394226135958;40.86444833348253;31.440407884025966;16.812909678759492;36.62605761057848;38.02041843128077;69966.64834003503;415.9698600948854;2255.4029422593117;1408.1436903845915;2255.9029422593117;752.3563096154085;43607.021304405396;1134.1149479459152;238.11308068473573;183.13576549010156;255;38.45026589534465;8.899497487437186;3980;13.164371229967811;13.682888725160291;14.114666270429215;13.251111179891367;30.406749870894483;0.9832838415334756;1845.0653088246747;1251.889280958433;1845.5653088246747;908.6107190415671;30161.846051768443;207.83866986620896;145.12143515537502;255;26.59505203277405;8.88003982080637;11.320933110257455;11.172136732409392;11.143096414692815;11.201177050125969;309.8095141574683;0.9991676403520152;1976.485583204205;1433.9565590060226;1976.985583204205;726.5434409939774;7305.754409833167;142.005898559206;51.446837659262485;233;6.441811231802557;8.74007038712921;5.516918928264068;7.301582582805239;7.430101536654172;7.173063628956307;356.62471984859434;0.9987441611239565;2838.1211740694093;1290.7002487700322;2838.6211740694093;869.7997512299678;10204.92773179951;151.73196992318654;67.25627919393452;250;8.998142340229672;8.496503496503497;6.363951099722426;8.543776660257763;8.756110504873858;8.331442815641669;10.028840920250625;0.9972035343663644;2698.3697808192005;1393.5787386190457;2698.8697808192005;766.9212613809543;5754.86748769503;136.35279425529413;42.20571730213433;192;5.0743246953213355;8.53141433711597;5.110889042406835;8.327789108627943;8.370440371196565;8.285137846059321;327.41089078962705;0.9994046634088533;2550.8874336960685;1612.0663522722145;2551.3874336960685;548.4336477277855;4180.311532288473;130.5698702703775;32.015897110352455;152;3.6859681109571536;8.549334811529933;4.875438608406735;8.077172464871122;8.539108158407869;7.615236771334375;350.84589949960935;0.9855792647793516;2276.8296517221474;1597.649772985244;2277.3296517221474;562.850227014756;2064.0092081444;122.16692992283643;16.89499121773853;76;1.8199294629549578;8.554605626034197;4.889944297485072;9.702284522692143;10.050139575888439;9.354429469495848;31.747665128945354;0.9742488889984844;2417.337622142636;1168.4850296749048;2417.837622142636;992.0149703250952;5031.005612115869;133.92973171102167;37.564516465777736;170;4.436063223774554;8.740806945863126;5.303728504242721;7.544308829942046;7.633021103725117;7.455596556158975;2.248089213281273;0.9994436532532842;2338.5638469029172;980.6412363149191;2339.0638469029172;1179.858763685081;5263.926306390129;134.6968394826621;39.07980563321005;173;4.641439843398626;8.76709935097354;5.216080080852708;7.42532059765444;7.857578941558831;6.993062253750049;345.7415259284919;0.9825610507235251;1134.114947945915;4018;1134.114947945915;3978;1134.1149479459152;3575;1134.1149479459154;3613;1134.1149479459145;3608;1134.1149479459154;3626;1134.1149479459154;3916;1134.1149479459152;4006
r_u_cephei_00003_modified.fit;3;0;60669.27499999991;2460669.275;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6.118670928782784;19;33;49;0.6186335751234954;0.7209532261146682;0.1197853418433123;0.1577091013603358;0.0943803455301129;0.0686544168126053;0.0322094874964014;0.083226377624039;0.0861955035290626;0.0053239202860317;0.0087307999473691;0.0025814227483282;0.0028587358742916;0.0023896939229644;0.0022118579016926;0.0019697814545906;0.002320553297708;0.0023411869762705;116.19888012722538;82.5758499176148;46.402838094181696;55.16742654632931;39.4947422442435;31.039252910446137;16.35180766949355;35.86488520054247;36.81700966335097;64163.38262547644;408.7097798386173;2255.3581344682575;1407.7746949447996;2255.8581344682575;752.7253050552004;39693.62278561526;1134.1149479459152;229.70021971602813;172.80620294872753;255;34.99964695598758;8.881227981882235;3974;12.407413921077321;13.680074992479632;14.092611864116648;13.267538120842614;34.32921895168701;0.9725848550181485;1845.12291379094;1251.9632348308235;1845.62291379094;908.5367651691765;26879.753034720095;199.61784230327805;134.656064430763;255;23.701083460194333;8.803941384537644;10.53069513365409;11.133269046144282;11.121712350967234;11.144825741321329;48.39126245432064;0.999690989667473;1976.5194451070104;1433.777118735794;1977.0194451070104;726.7228812642061;6863.6661281563665;140.59004693976092;48.82042703277042;246;6.052002171903026;8.545888296379456;5.061685019604615;7.917938058674622;8.033433114543554;7.802443002805691;32.910730794050004;0.9949289551619884;2838.2109706438587;1290.7795371236768;2838.7109706438587;869.7204628763232;8740.666720347132;146.56897684331094;59.63517593283954;249;7.707037753252474;8.482000549601539;5.874551821896869;8.166947988137823;8.291514882508942;8.042381093766704;11.050399401380092;0.9989164951259183;2698.496929215483;1393.4270150367083;2698.996929215483;767.0729849632917;5533.507840585284;135.2966691293986;40.899069254195766;226;4.8791419693457465;8.493653421633555;4.713849970785946;6.777158460545528;6.7975826249943845;6.756734296096671;43.71763218057293;0.9818575656456506;2550.94335110623;1612.0932931229565;2551.44335110623;548.4067068770435;4122.099291944065;130.1115884500246;31.681261761917145;224;3.634639768578945;8.50139043381535;3.8956859225844505;7.966496486248532;7.727298378686024;8.20569459381104;283.68527218057454;0.9954356244230176;2276.815096432533;1597.489908324708;2277.315096432533;563.010091675292;2002.1804637881778;121.79745303556864;16.438606997828426;137;1.7654122868360795;8.538419168273203;3.4850623700686625;8.4713935830353;7.961801449746051;8.980985716324549;294.8967462758296;0.9655169196454643;2417.2440105094406;1168.5373757725308;2417.7440105094406;991.9626242274692;4929.796783324842;133.6430155333202;36.88779966279445;220;4.346822861521741;8.540885860306643;4.469031456043683;6.59690392145229;6.393992654451722;6.7998151884528575;60.10474606825532;0.9850805430326235;2338.562151170337;980.8324580981139;2339.062151170337;1179.6675419018861;5091.712362610482;134.23518765661288;37.93127905952346;210;4.4895910875987335;8.58270781206561;4.630062743329426;7.806219610231432;7.376140527053866;8.236298693408997;82.57054259495139;0.9870823129628101;1134.1149479459154;3958;1134.1149479459152;3563;1134.114947945915;3639;1134.1149479459157;3624;1134.1149479459157;3596;1134.1149479459143;3631;1134.114947945915;3522;1134.1149479459152;3597
r_u_cephei_00004_modified.fit;4;0;60669.27638888871;2460669.2763888887;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6.052264601726078;19;33;49;0.6164392323616946;0.7206371318067213;0.1237979981360661;0.1540397472948695;0.0925833869691953;0.0715444538773428;0.0333634639860098;0.0835721427693175;0.0829807235206888;0.0054176636939313;0.0089164638822226;0.0026710316684029;0.0028948600525934;0.0024320683162077;0.0022842698578036;0.0020293374924664;0.0023746021212296;0.0023686575190219;113.78322228679767;80.82095563057341;46.348382761815;53.211466010894235;38.06775753468937;31.320491155162284;16.440569451787464;35.194166644660164;35.032807763172606;62467.176540550485;406.7689808470145;2255.486344755971;1407.707283464567;2255.986344755971;752.7927165354331;38507.2183544594;1134.1149479459157;227.28291355717016;169.4241672274823;255;33.953540974133915;8.93578443716948;3971;12.240485381368597;13.52764077193498;14.03526956626458;13.02001197760538;31.866607255920204;0.9713213539413402;1845.1941651761952;1251.9306842324738;1845.6941651761952;908.5693157675262;26162.4988221532;198.08520748194715;132.0769943133566;255;23.068648261393754;8.890813253012048;10.42793455612976;10.98717730776276;10.983874999669604;10.990479615855916;307.21128656449105;0.9999949892381286;1976.4633241213805;1433.7732815037416;1976.9633241213805;726.7267184962584;6881.40699463682;140.75342344921162;48.88980193877738;249;6.067645089327389;8.561832490163013;5.064658461447237;8.287357873381993;8.383238958029965;8.191476788734018;32.07432939230509;0.9971846694600836;2838.1269021872095;1290.679348922266;2838.6269021872095;869.820651077734;8338.038712345808;145.35810367020446;57.36204932381036;250;7.35202258593583;8.502626486038153;5.777384230940299;7.959116638756755;7.931518996121233;7.986714281392277;49.16206758175004;0.997705497419391;2698.476094547408;1393.4716062736613;2698.976094547408;767.0283937263387;5293.346803093837;134.43106644918421;39.37591914510888;242;4.667381214471277;8.523303352412102;4.532340892807068;7.433919346942649;7.210658798350303;7.657179895534996;277.84437718722074;0.9961145368319563;2550.9102768690655;1611.9267717793698;2551.4102768690655;548.5732282206302;4170.78359622103;130.27963153192317;32.01408805949101;222;3.677566902521709;8.52022008253095;3.9628153979835905;8.142072458736974;8.468426390885588;7.815718526588362;358.0756843883613;0.993565209474185;2276.775650440621;1597.4139126229245;2277.275650440621;563.0860873770755;2016.8328641882254;121.98907100573321;16.532897968322416;145;1.7783319652395624;8.541133963312951;3.6885721203194546;6.145486943009018;4.917419131423603;7.373554754594434;271.510631351964;0.8518882558680457;2417.261662312141;1168.4927107163683;2417.761662312141;992.0072892836317;4817.875608079792;133.071625737929;36.20513074340962;227;4.248136943090138;8.738942552109812;4.267660844964982;7.191854127999727;7.173374397071145;7.210333858928308;312.5309010181226;0.9964359178588318;2338.551144935546;980.6637922031421;2339.051144935546;1179.836207796858;4786.3931398317745;132.84903010841262;36.02881508375181;212;4.220377439254095;8.759900373599004;4.508529529573713;6.7450846917811305;6.238990005129073;7.251179378433188;73.905345254023;0.9689092322071192;1134.114947945915;3984;1134.1149479459152;3558;1134.1149479459152;3617;1134.1149479459157;3669;1134.1149479459157;3635;1134.1149479459164;3598;1134.1149479459154;3934;1134.1149479459154;4015
r_u_cephei_00005_modified.fit;5;0;60669.277777777985;2460669.277777778;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6.231549142771406;19;33;49;0.6169357345846412;0.7161742223107971;0.1201665110888455;0.1572923275948477;0.0961440091240509;0.0710377270001511;0.0344870633750665;0.0800548645717787;0.0846058854337031;0.0052619277389021;0.0085757239172454;0.0025514560120894;0.0028272950063879;0.0023747710209522;0.0022040905240345;0.0019614767465845;0.002267615374384;0.0022971974181333;117.24519324420868;83.51180952439535;47.09723017738441;55.633503840053876;40.485591358403944;32.22994982534576;17.582193332201804;35.303546393322954;36.83004550059652;65108.71691887795;410.09376442608897;2255.364720428858;1407.7127153236356;2255.864720428858;752.7872846763644;40167.89410021143;1134.114947945915;231.00475244904743;173.88341007863565;255;35.417833239005155;8.957500632431065;3953;12.554686206513969;13.547655615779917;14.017059020551368;13.078252211008465;32.17279187078637;0.9744422580438556;1845.1171765742638;1251.8577713870789;1845.6171765742638;908.6422286129211;27170.425996869897;200.558071830414;135.4741085656448;255;23.957382843846997;8.88455772113943;10.63828818527993;11.05302764229788;11.111562517633825;10.994492766961935;21.538840560681866;0.9997897445634067;1976.47142629609;1433.8809971086891;1976.97142629609;726.6190028913109;6984.57530747614;140.8950841885654;49.572881464965874;246;6.15861321652312;8.73146038977474;5.185726923526096;7.571349995550848;7.771627614783213;7.371072376318482;0.8766286511735993;0.9972024531963631;2838.0895661756663;1290.7596158322153;2838.5895661756663;869.7403841677847;8849.191674991926;147.22857392148413;60.105123885198616;250;7.802729071704233;8.518323153803443;5.944945810459415;8.00098390735009;7.832683948747442;8.169283865952737;56.97552718054742;0.9892700212224195;2698.352066243416;1393.516653854353;2698.852066243416;766.9833461456469;5710.757912645238;136.0643663397529;41.971002888334986;222;5.035431305255647;8.50885445489762;4.736812392680478;7.430468906104286;7.334953263737043;7.525984548471528;72.76779824795543;0.9990279805102119;2550.882387184313;1611.9617739920893;2551.382387184313;548.5382260079107;4318.405543722472;131.11323030047075;32.936459073016735;217;3.8077317925699474;8.554940492665375;4.025960025235213;8.85100907086096;8.932921841694792;8.769096300027126;12.979940097480338;0.9995762726357523;2276.772203665252;1597.2994086021506;2277.272203665252;563.2005913978494;2170.552466190198;122.71194217133483;17.68819258976111;117;1.9138734306619067;8.55032060217452;3.92024675656123;9.750588272200325;10.8511749426989;8.650001601701751;346.3331423272568;0.9370370567841234;2417.2921004903606;1168.401339939196;2417.7921004903606;992.0986600608039;4825.9303173914395;133.12460023435483;36.25122861511538;227;4.2552391414398185;8.743583227445997;4.407278408489322;6.859004287240565;6.773677175578645;6.944331398902485;305.75507381327634;0.9938470337592197;2338.5173035637613;980.6485595502568;2339.0173035637613;1179.8514404497432;5078.877699590641;133.94441694632;37.91780064730931;203;4.478274189745401;8.74214626790651;4.669997576197003;7.261511096792277;7.652757751313614;6.87026444227094;346.1198892928194;0.985256638061841;1134.1149479459152;4002;1134.1149479459145;3951;1134.1149479459152;3602;1134.1149479459148;3614;1134.1149479459152;3613;1134.114947945915;3587;1134.114947945915;3935;1134.1149479459152;3979
r_u_cephei_00006_modified.fit;6;0;60669.27916666679;2460669.279166667;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6.1387697140990065;19;33;49;0.620474225333753;0.7289199142877585;0.1218058975973353;0.1542239773942587;0.094993072860462;0.0698591465720835;0.0328423941153256;0.0819015160931385;0.083012143494994;0.0053567831127634;0.0088710574022045;0.00260226807509;0.0028480534787308;0.0024016875004534;0.0022297742922296;0.0019808429405396;0.0023165695287586;0.0023251131389849;115.82963362010467;82.16832348606144;46.80759018000969;54.1506606340075;39.55263657013139;31.330142613775063;16.580009168409404;35.3546548361222;35.70241039162254;63509.10741366008;406.10175530913875;2255.307038221923;1407.8490902026808;2255.807038221923;752.6509097973192;39405.76422412885;1134.1149479459157;228.57684072998123;172.3961364514572;255;34.74582915558931;8.713670886075949;3950;12.400601638734821;13.550203339081374;13.947237543584132;13.153169134578615;34.59821151480923;0.9728219874229593;1845.1838101855967;1252.0836461635092;1845.6838101855967;908.4163538364908;26775.707046863376;199.01134386907816;134.5436221187375;255;23.609341447583386;8.515581524763494;10.511226012959238;11.128252062280204;11.159562185144686;11.09694193941572;36.84831351830119;0.9995981979912918;1976.5584316822028;1433.8543006441541;1977.0584316822028;726.6456993558459;6895.830954976096;139.8113534674886;49.32239609982487;249;6.080363341886709;8.439967329158726;5.087202072832081;7.335613553280741;7.076203251659009;7.595023854902472;85.56266101500283;0.9948886293795922;2838.132378885103;1290.7988665441467;2838.632378885103;869.7011334558533;8485.898177410863;145.38876845050422;58.36694448856124;248;7.482396905869498;8.382179882319978;5.83758105224837;7.7687041588027625;7.392093759954012;8.145314557651513;65.56013959624106;0.9783663608537775;2698.4321026891694;1393.6059384115838;2698.9321026891694;766.8940615884162;5509.555646857969;134.45653441394532;40.97648114219534;226;4.858022246190085;8.38283378746594;4.734378337112975;6.583119871463493;6.184239752866902;6.981999990060084;284.11277118500124;0.9812217543560046;2550.873914835519;1611.9835150469319;2551.373914835519;548.5164849530681;4146.9870661839905;129.60473253340433;31.997188568057464;230;3.6565844350212684;8.402107598447033;3.9437627116014533;7.056745188743695;6.552495257243305;7.560995120244084;273.33583485535536;0.9795062720869409;2276.7328131374948;1597.4225325884545;2277.2328131374948;563.0774674115455;2019.4670043327787;121.1342385565807;16.67131463735172;138;1.780654604712153;8.416322029225254;3.8564809017286175;4.907599718931848;4.222184957319534;5.593014480544161;270.4093967027671;0.9249176702540667;2417.247891992189;1168.6019387447193;2417.747891992189;991.8980612552807;4807.731670146728;132.3000438883648;36.33960752275719;221;4.239192578190056;8.44869325997249;4.406883948001891;7.064604388806864;6.604725710452727;7.524483067161001;276.50863545944713;0.9822944023721986;2338.55216622458;980.8173810921902;2339.05216622458;1179.6826189078097;4867.929846888284;132.5717180299485;36.719218240715556;216;4.292272009733205;8.470491803278689;4.4708107516716105;7.704404828491672;8.123349200986294;7.2854604559970495;349.1949923972869;0.9863970529869991;1134.1149479459154;3594;1134.1149479459152;3673;1134.1149479459152;3569;1134.1149479459157;3670;1134.1149479459154;3606;1134.114947945916;3627;1134.114947945916;3635;1134.1149479459157;3660
r_u_cephei_00007_modified.fit;7;0;60669.2805555556;2460669.2805555556;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5.973400038684992;19;33;49;0.6113692664243687;0.7187152327385916;0.1196424919472422;0.1571339068502375;0.0927181104856252;0.0681619714212774;0.0343600253869104;0.0852290602368796;0.085492208592383;0.0054793286593396;0.0090481753443408;0.0026894045278654;0.0029488342792533;0.0024859939511444;0.0023108490863445;0.0020740987681086;0.0024351957068275;0.0024340573436504;111.57740380881981;79.43206286205657;44.48661058892519;53.28678792015027;37.296193115411356;29.496504909847044;16.56624357298299;34.99885450599505;35.12333380945329;60612.102646473664;401.78806547698747;2255.403696239903;1407.756146093548;2255.903696239903;752.7438539064519;37056.37673141314;1134.1149479459148;223.51739213835313;165.7874422070741;255;32.67426886360053;8.529994340690436;3534;11.94590381994347;13.647065690083728;14.068918441946966;13.225212938220492;34.19205838754834;0.9718890088539989;1845.1328519818787;1251.9880724136335;1845.6328519818787;908.5119275863665;25346.165921228803;195.25448322283978;129.81092932089945;255;22.34885094066985;8.487798114254021;10.242669092796302;11.124967240427122;11.110323594856302;11.139610885997943;50.540937242179936;0.9998124139348936;1976.4698467485848;1433.7962388092797;1976.9698467485848;726.7037611907203;6476.87369400754;138.42090576540775;46.79115237827139;250;5.710949940072926;8.424292845257904;4.958159974132313;6.646851075892165;6.118506678889453;7.175195472894878;83.34157760229189;0.9736447827443566;2838.184572026162;1290.7019623653478;2838.684572026162;869.7980376346522;8230.868039441782;142.74500850297318;57.66133699358283;251;7.257525398416933;8.232876712328768;5.798038256015562;7.727595864213712;7.52444716858721;7.930744559840214;62.7540427600066;0.9918168727947813;2698.4669665361994;1393.4938234625793;2698.9669665361994;767.0061765374207;5142.991203325286;133.34292448274292;38.56965956968257;233;4.5348059406501635;8.392787794729543;4.517037566162439;6.112960929829512;6.418394086221232;5.8075277734377915;349.58278951776595;0.9886247610991925;2550.9028614657714;1612.0627654107273;2551.4028614657714;548.4372345892727;3867.803309712708;128.5346379076478;30.09152530924564;222;3.4104155991577305;8.377353189098061;3.9628878268179655;5.742244488052066;5.121727383752139;6.362761592351992;83.7703303514491;0.9521347154087304;2276.702921000221;1597.521338075128;2277.202921000221;562.9786619248721;2013.4511529559823;120.82412115781968;16.66431449003486;159;1.7753501588200575;8.371625344352617;3.5380800185034893;5.546824315551906;4.644068501230852;6.4495801298729605;292.95588818366025;0.7922799162391527;2417.156930383242;1168.4923759398496;2417.656930383242;992.0076240601504;4760.20476857912;132.10952772074327;36.03225937376274;224;4.197285978110683;8.420289855072463;4.3299853902667795;6.665239768987707;6.944308335831783;6.38617120214363;349.8597383340807;0.9920582362887239;2338.464070914443;980.7301038062284;2338.964070914443;1179.7698961937717;4773.744557222441;131.984724555056;36.16891707215046;222;4.209224616842009;8.433751363140676;4.4678384035266046;7.225980214157673;7.24146556011542;7.210494868199927;41.39947894506133;0.9988309132022084;1134.1149479459152;3606;1134.1149479459164;3606;1134.114947945916;3942;1134.114947945915;3605;1134.1149479459157;3559;1134.1149479459154;3630;1134.114947945916;3588;1134.1149479459152;3668
