Unix_Timestamp,time,mag,mag_err

1704044691.90567,3310.2394896491346,6.928401816677561,0.0002521490711908
1704044891.9013665,3310.241804413998,6.940688686357579,0.0002536228512566
1704045091.897063,3310.2441191790945,6.95501463911354,0.0002553780934739
1704045291.8927596,3310.246433943957,6.967823178321503,0.0002568335007904
1704045491.888456,3310.248748708821,6.980908863032378,0.0002584222531391
1704045691.8841124,3310.251063473685,6.994398091691623,0.0002600418465555
1704045891.879809,3310.253378238548,7.009232250924282,0.0002618687998499
1704046091.8755054,3310.2556930034107,7.022357588342914,0.0002634766024598
1704046291.8711617,3310.258007768274,7.036888207192216,0.0002652551476258
1704046491.8668582,3310.2603225331377,7.052563806177601,0.0002672176244156
1704046691.8625548,3310.2626372980003,7.06838085909562,0.0002692103472114
1704046891.8582513,3310.264952062864,7.084326545999581,0.0002711778337492
1704047091.8539076,3310.267266827728,7.101441016007777,0.0002734076786266
1704047291.8496041,3310.26958159259,7.120788185155576,0.0002758960110023
1704047491.8453007,3310.271896357453,7.140466550753708,0.0002784374053086
1704047691.8409572,3310.274211122084,7.161136175100372,0.0002811620410168
1704047891.8366134,3310.276525886948,7.181756941096432,0.0002838828164992
1704048091.83231,3310.2788406518102,7.200413374859019,0.0002863798568511
1704048291.8279662,3310.281155416441,7.220328702477091,0.0002890383918789
1704048491.8236628,3310.2834701813044,7.241760121417694,0.0002919736145341
1704048691.8193192,3310.2857849459347,7.263367650040579,0.0002949839249274
1704048891.8150158,3310.288099710798,7.284461774453782,0.0002978890008565
1704049091.810672,3310.2904144754284,7.305103679840966,0.000300784784443
1704049291.8063283,3310.2927292400595,7.326226172035906,0.0003037751425065
1704049491.8020248,3310.2950440049226,7.347020984192031,0.0003067263627856
1704049691.797681,3310.297358769552,7.369254725563576,0.0003099650638344
1704049891.7933373,3310.299673534183,7.391764314102972,0.0003132830120599
1704050091.789034,3310.3019882988133,7.414836305981621,0.000316703134602
1704050291.7846904,3310.3043030636763,7.439870564415659,0.0003204375972884
1704050491.7803466,3310.306617828307,7.464335819011532,0.0003241347227455
1704050691.7760432,3310.3089325929386,7.490198543010487,0.0003281272701482
1704050891.7716994,3310.3112473575684,7.5173132160594145,0.0003323224508291
1704051091.767356,3310.3135621221986,7.544972992619239,0.0003366962233803
1704051291.7630122,3310.315876886829,7.574275737550862,0.0003413751891793
1704051491.7586684,3310.318191651227,7.604695618858233,0.0003463443213644
1704051691.7543247,3310.320506415857,7.63668780092338,0.0003515878953691
1704051891.749981,3310.322821180488,7.67152458175937,0.000357434647222
1704052091.7456775,3310.3251359451187,7.706675018564007,0.000363364262665
1704052291.7412937,3310.327450709516,7.742178513642075,0.0003696166117647
1704052491.73695,3310.329765474146,7.77606077060726,0.0003754995914463
1704052691.7326465,3310.332080238777,7.809624223955294,0.0003815922089873
1704052891.7282627,3310.3343950031744,7.842013232840665,0.0003874745028145
1704053091.723919,3310.3367097678047,7.875115725149944,0.0003936922725285
1704053291.7195752,3310.339024532203,7.904638157962549,0.0003992218649305
1704053491.7152314,3310.3413392966004,7.936357533353317,0.0004052801108986
1704053691.710888,3310.34365406123,7.96798060509968,0.000411487512817
1704053891.7065442,3310.345968825628,7.998589446026554,0.0004174238430353
1704054091.7021604,3310.3482835900254,8.028148880655035,0.0004233712742035
1704054291.697857,3310.3505983546565,8.057642058464928,0.000429375471705
1704054491.6934729,3310.352913119053,8.085681511391783,0.000435198861159
1704054691.689129,3310.355227883451,8.112362738263595,0.0004408783499833
1704054891.6847854,3310.357542647849,8.138072945042623,0.0004463116434631
1704055091.6804016,3310.3598574122466,8.162424196860211,0.0004515917592634
1704055291.6760578,3310.3621721766435,8.181985564499154,0.0004556678472289
1704055491.6717143,3310.364486941041,8.200009084406464,0.0004597770492968
1704055691.6673303,3310.36680170544,8.213535918478915,0.0004626829459475
1704055891.6629865,3310.369116469837,8.223782973112762,0.0004650215738739
1704056091.6586027,3310.3714312340016,8.231332875021984,0.0004665720861029
1704056291.654259,3310.3737459983995,8.237307396077277,0.0004680884107149
1704056491.6499152,3310.376060762797,8.241272325788888,0.0004688960260784
1704056691.6455314,3310.3783755271943,8.243309950046473,0.0004694149783349
1704056891.6411877,3310.380690291359,8.245143161778628,0.0004698050860081
1704057091.6368036,3310.383005055758,8.246532155224806,0.0004701699673659
1704057291.63246,3310.385319819922,8.246546214053915,0.0004699933879988
1704057491.628076,3310.38763458432,8.247268255840186,0.0004702202870095
1704057691.6236923,3310.3899493484846,8.248050944449854,0.0004704674365767
1704057891.6193485,3310.3922641126496,8.249015615397774,0.0004706099051256
1704058091.6149645,3310.3945788770466,8.249540608607354,0.0004707597134635
1704058291.6105807,3310.396893641212,8.249150863749328,0.0004705383093516
1704058491.606237,3310.3992084053766,8.249479797895813,0.0004707747410527
1704058691.6018531,3310.401523169541,8.249704102061006,0.0004707528945437
1704058891.5975094,3310.403837933939,8.24989677851033,0.0004708911110207
1704059091.5931253,3310.406152698104,8.248784424101277,0.0004705563703212
1704059291.5887415,3310.408467462269,8.249280556270072,0.0004706826908686
1704059491.5843577,3310.4107822264336,8.248300285002006,0.0004705526956447
1704059691.5799737,3310.413096990598,8.247070791837452,0.0004702198954708
1704059891.57563,3310.415411754763,8.245786558392442,0.0004699926192528
1704060091.5712059,3310.4177265186945,8.241864005395662,0.0004689494067898
1704060291.566822,3310.4200412828595,8.238084420630102,0.0004683627137697
1704060491.5624783,3310.422356047025,8.228836384307964,0.0004661629688968
1704060691.5580943,3310.4246708111896,8.21566719270454,0.0004631707587282
